GeneID	acetaminophen	caffeine	chloramphenicol	chlorpheniramine	diclofenac	hydroxyzine	isoniazid	nimesulide	theophylline	valproic_acid	Symbol	description	type_of_gene	reactome	kegg	biocarta	msigdb	omnipath	pathcom	DEG	GOBP	GOMF	GOCC	sum	MostDILI	NoDILI	isdisease	pubtator	generifs
23150	1	0	0	0	0	0	0	0	1	0	FRMD4B	FERM domain containing 4B	protein-coding	0	0	0	0	0	0	1	1	0	1	2	1	1	1	0	1
23151	0	0	0	0	0	0	0	0	0	0	GRAMD4	GRAM domain containing 4	protein-coding	0	0	0	1	0	1	0	1	0	1	3	0	0	1	0	1
23152	0	0	0	0	0	0	0	0	0	0	CIC	capicua transcriptional repressor	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
23154	0	0	0	0	0	0	0	0	0	0	NCDN	neurochondrin	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	1
23155	0	0	0	0	0	0	0	1	0	0	CLCC1	chloride channel CLIC like 1	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	1	0	1
23157	1	1	0	0	0	0	0	0	1	1	SEPT6	septin 6	protein-coding	0	0	0	0	1	0	1	1	1	1	4	2	2	1	0	1
23158	0	1	0	0	0	0	0	0	1	0	TBC1D9	TBC1 domain family member 9	protein-coding	0	0	0	0	0	0	1	1	1	1	3	0	2	1	0	1
2316	0	1	0	0	0	0	0	0	1	0	FLNA	filamin A	protein-coding	1	1	0	1	1	1	1	1	1	1	7	0	2	1	0	1
23160	0	1	0	0	0	0	0	0	1	1	WDR43	WD repeat domain 43	protein-coding	1	0	0	0	0	1	1	1	1	1	4	1	2	1	0	0
23161	0	0	0	0	0	0	0	0	0	0	SNX13	sorting nexin 13	protein-coding	0	0	0	1	0	0	0	1	1	1	4	0	0	0	0	1
23162	0	0	0	0	0	0	0	0	0	0	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3	protein-coding	0	1	0	1	1	1	0	1	1	1	6	0	0	1	0	1
23163	0	0	0	0	0	0	0	0	0	0	GGA3	golgi associated, gamma adaptin ear containing, ARF binding protein 3	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
23164	0	0	0	0	0	0	0	0	0	0	MPRIP	myosin phosphatase Rho interacting protein	protein-coding	1	0	0	0	1	1	0	0	1	1	4	0	0	1	0	1
23165	0	1	0	0	1	0	0	1	1	0	NUP205	nucleoporin 205	protein-coding	1	0	0	1	1	1	1	1	1	1	6	2	2	1	0	1
23166	0	0	0	0	0	0	0	0	0	0	STAB1	stabilin 1	protein-coding	1	0	0	0	1	1	0	1	1	1	5	0	0	1	0	1
23167	0	1	0	0	0	0	0	1	0	0	EFR3A	EFR3 homolog A	protein-coding	0	0	0	0	0	0	1	1	0	1	2	1	1	0	0	1
23168	0	0	0	0	0	0	0	0	0	0	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component	protein-coding	1	0	0	0	1	1	0	1	1	1	5	0	0	0	0	1
23169	0	0	0	0	0	0	0	1	0	0	SLC35D1	solute carrier family 35 member D1	protein-coding	1	0	0	1	0	1	1	1	1	1	5	1	0	1	0	1
2317	0	0	0	0	0	0	0	1	0	0	FLNB	filamin B	protein-coding	1	1	0	1	1	1	1	1	1	1	7	1	0	1	0	1
23170	0	0	0	0	0	0	0	0	0	0	TTLL12	tubulin tyrosine ligase like 12	protein-coding	1	0	0	0	0	1	0	1	1	0	3	0	0	1	0	1
23171	0	1	0	0	0	0	1	0	1	0	GPD1L	glycerol-3-phosphate dehydrogenase 1 like	protein-coding	1	1	0	1	0	1	1	1	1	1	6	1	2	1	0	1
23172	0	0	0	0	0	0	0	0	0	0	ABRAXAS2	abraxas 2, BRISC complex subunit	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
23173	0	0	0	0	0	0	0	0	0	0	METAP1	methionyl aminopeptidase 1	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
23174	0	0	0	0	0	1	0	0	1	0	ZCCHC14	zinc finger CCHC-type containing 14	protein-coding	0	0	0	0	0	0	1	0	1	0	1	0	2	1	1	1
23175	1	0	0	0	0	1	1	0	0	1	LPIN1	lipin 1	protein-coding	1	0	0	1	1	1	1	1	1	1	6	3	1	1	0	1
23176	0	0	0	0	0	0	0	0	1	0	SEPT8	septin 8	protein-coding	0	0	0	0	1	0	1	0	1	1	3	0	1	0	0	1
23177	1	0	0	0	0	0	0	0	0	0	CEP68	centrosomal protein 68	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	1	0	1
23178	0	0	0	0	0	0	0	0	0	0	PASK	PAS domain containing serine/threonine kinase	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
23179	0	1	0	0	0	0	0	0	0	0	RGL1	ral guanine nucleotide dissociation stimulator like 1	protein-coding	1	0	0	0	0	1	1	1	1	1	4	0	1	0	0	1
2318	1	1	0	0	0	1	1	0	1	0	FLNC	filamin C	protein-coding	1	1	0	1	1	1	1	1	1	1	7	2	3	1	0	1
23180	0	0	0	0	0	0	0	0	0	0	RFTN1	raftlin, lipid raft linker 1	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
23181	0	0	0	0	0	0	0	0	0	0	DIP2A	disco interacting protein 2 homolog A	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
23184	0	0	0	0	0	0	0	0	0	0	MESD	mesoderm development LRP chaperone	protein-coding	0	0	0	0	0	1	0	1	1	1	3	0	0	1	0	1
23185	0	0	0	0	0	0	0	0	0	0	LARP4B	La ribonucleoprotein domain family member 4B	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
23186	0	0	0	0	0	0	0	0	0	0	RCOR1	REST corepressor 1	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
23187	0	0	0	0	0	0	0	0	0	0	PHLDB1	pleckstrin homology like domain family B member 1	protein-coding	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1
23189	0	0	0	0	0	0	0	0	1	0	KANK1	KN motif and ankyrin repeat domains 1	protein-coding	1	0	0	0	1	1	1	1	1	1	5	0	1	1	0	1
2319	1	0	0	0	1	0	0	0	0	0	FLOT2	flotillin 2	protein-coding	1	1	0	1	1	1	1	1	1	1	7	2	0	1	0	1
23190	0	0	0	0	0	0	0	0	0	0	UBXN4	UBX domain protein 4	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
23191	0	0	0	0	0	0	0	1	0	0	CYFIP1	cytoplasmic FMR1 interacting protein 1	protein-coding	1	1	0	1	1	1	1	1	1	1	7	1	0	1	0	1
23192	1	0	0	0	0	0	0	0	0	0	ATG4B	autophagy related 4B cysteine peptidase	protein-coding	1	1	0	1	1	1	1	1	1	1	7	1	0	1	0	1
23193	0	0	0	0	0	0	0	0	0	0	GANAB	glucosidase II alpha subunit	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
23194	0	0	0	0	0	0	0	0	0	0	FBXL7	F-box and leucine rich repeat protein 7	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
23195	0	0	0	0	0	0	0	0	0	0	MDN1	midasin AAA ATPase 1	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	1
23196	0	0	0	0	0	0	0	0	0	0	FAM120A	family with sequence similarity 120A	protein-coding	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	1
23197	0	0	0	0	1	0	0	0	0	0	FAF2	Fas associated factor family member 2	protein-coding	1	0	0	0	0	0	1	1	1	1	4	1	0	1	0	1
23198	0	0	0	0	0	0	0	0	0	0	PSME4	proteasome activator subunit 4	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
23199	0	0	0	0	0	0	0	0	0	0	GSE1	Gse1 coiled-coil protein	protein-coding	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1
23200	1	0	0	0	0	0	0	0	0	0	ATP11B	ATPase phospholipid transporting 11B (putative)	protein-coding	1	0	0	1	0	1	1	1	1	1	5	1	0	1	0	1
23201	0	0	0	0	0	0	0	0	0	1	FAM168A	family with sequence similarity 168 member A	protein-coding	0	0	0	0	0	0	1	1	1	0	2	1	0	1	0	1
23203	0	1	0	0	0	0	0	1	1	0	PMPCA	peptidase, mitochondrial processing alpha subunit	protein-coding	1	0	0	1	1	1	1	1	1	1	6	1	2	1	0	1
23204	1	0	0	0	0	0	0	0	0	0	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	1	0	1
23205	0	0	0	0	0	0	0	0	0	0	ACSBG1	acyl-CoA synthetase bubblegum family member 1	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
23207	1	0	0	0	0	0	0	0	0	0	PLEKHM2	pleckstrin homology and RUN domain containing M2	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	1	0	1
23208	1	0	0	0	0	0	0	0	0	1	SYT11	synaptotagmin 11	protein-coding	1	0	0	0	1	1	1	1	1	1	5	2	0	1	0	1
23209	0	0	0	0	0	0	0	0	0	0	MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
2321	0	0	0	0	0	0	0	0	0	0	FLT1	fms related tyrosine kinase 1	protein-coding	1	1	1	1	1	1	0	1	1	1	8	0	0	1	0	1
23210	0	0	0	0	0	0	0	0	0	0	JMJD6	arginine demethylase and lysine hydroxylase	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
23211	0	0	0	0	0	0	0	1	0	0	ZC3H4	zinc finger CCCH-type containing 4	protein-coding	0	0	0	0	1	0	1	0	1	1	3	1	0	0	0	0
23212	0	0	0	0	0	0	1	0	1	0	RRS1	ribosome biogenesis regulator homolog	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	1	1	0	1
23213	0	0	0	0	0	0	0	0	0	0	SULF1	sulfatase 1	protein-coding	0	0	0	1	0	0	0	1	1	1	4	0	0	1	0	1
23214	0	0	0	0	0	0	0	0	0	0	XPO6	exportin 6	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
23215	0	0	0	0	0	0	0	0	0	0	PRRC2C	proline rich coiled-coil 2C	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
23216	0	0	0	0	0	0	0	0	0	1	TBC1D1	TBC1 domain family member 1	protein-coding	1	0	0	0	1	1	1	1	1	1	5	1	0	1	0	1
23217	0	0	0	0	0	0	0	0	0	0	ZFR2	zinc finger RNA binding protein 2	protein-coding	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
23218	0	0	0	0	0	0	0	0	0	0	NBEAL2	neurobeachin like 2	protein-coding	1	0	0	0	0	0	0	1	0	1	3	0	0	1	0	1
23219	0	0	0	0	0	0	0	1	0	0	FBXO28	F-box protein 28	protein-coding	0	0	0	0	0	0	1	0	1	1	2	1	0	1	1	1
2322	0	0	0	0	0	0	0	0	0	0	FLT3	fms related tyrosine kinase 3	protein-coding	1	1	1	1	1	1	0	1	1	1	8	0	0	1	0	1
23220	1	1	0	0	1	0	0	0	1	0	DTX4	deltex E3 ubiquitin ligase 4	protein-coding	1	1	0	1	1	1	1	1	1	1	7	2	2	1	0	1
23221	0	0	0	0	0	0	0	0	0	0	RHOBTB2	Rho related BTB domain containing 2	protein-coding	1	1	0	1	0	1	0	1	1	1	6	0	0	1	0	1
23223	0	0	0	0	1	0	0	0	0	0	RRP12	ribosomal RNA processing 12 homolog	protein-coding	0	0	0	0	1	0	1	0	1	1	3	1	0	1	0	1
23224	0	0	0	0	0	0	0	0	0	0	SYNE2	spectrin repeat containing nuclear envelope protein 2	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	1	0	1
23225	0	0	0	0	0	0	0	0	0	0	NUP210	nucleoporin 210	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	1	0	1
23228	1	0	0	0	1	0	0	0	0	0	PLCL2	phospholipase C like 2	protein-coding	0	0	0	0	0	0	1	1	1	1	3	2	0	1	0	1
23229	0	0	0	0	0	0	1	0	0	0	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	protein-coding	1	0	1	1	1	1	1	1	1	1	7	1	0	1	0	1
2323	0	0	0	0	0	0	0	0	0	0	FLT3LG	fms related tyrosine kinase 3 ligand	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
23230	0	0	0	0	0	0	0	0	0	0	VPS13A	vacuolar protein sorting 13 homolog A	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
23231	0	0	0	0	0	1	0	0	1	0	SEL1L3	SEL1L family member 3	protein-coding	0	0	0	0	0	0	1	0	0	1	1	0	2	0	1	1
23232	0	1	0	0	0	0	0	0	0	0	TBC1D12	TBC1 domain family member 12	protein-coding	0	0	0	0	0	0	1	1	1	1	3	0	1	0	0	0
23233	1	0	0	0	0	0	0	1	0	1	EXOC6B	exocyst complex component 6B	protein-coding	0	0	0	0	0	0	1	1	1	1	3	3	0	1	0	1
23234	0	0	0	0	0	0	0	0	0	0	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
23235	0	1	0	0	0	0	0	1	1	0	SIK2	salt inducible kinase 2	protein-coding	0	0	0	1	1	1	1	1	1	1	5	1	2	1	0	1
23236	0	0	0	0	0	0	0	0	0	0	PLCB1	phospholipase C beta 1	protein-coding	1	1	1	1	1	1	0	1	1	1	8	0	0	1	0	1
23237	1	0	0	0	0	0	0	0	1	0	ARC	activity regulated cytoskeleton associated protein	protein-coding	0	0	0	0	0	0	1	1	0	1	2	1	1	1	0	1
23239	0	0	0	0	0	0	0	0	1	0	PHLPP1	PH domain and leucine rich repeat protein phosphatase 1	protein-coding	1	0	0	1	1	1	1	1	1	1	6	0	1	1	0	1
2324	0	0	0	0	0	0	0	0	0	0	FLT4	fms related tyrosine kinase 4	protein-coding	1	1	1	1	1	1	0	1	1	1	8	0	0	1	0	1
23240	0	0	0	0	0	0	0	0	0	0	TMEM131L	transmembrane 131 like	protein-coding	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	1
23241	0	0	0	0	0	0	0	0	0	0	PACS2	phosphofurin acidic cluster sorting protein 2	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
23242	0	0	0	0	0	0	0	0	0	0	COBL	cordon-bleu WH2 repeat protein	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
23243	1	0	0	0	0	0	0	0	0	0	ANKRD28	ankyrin repeat domain 28	protein-coding	1	0	0	0	1	1	1	1	1	1	5	1	0	1	0	1
23244	0	0	0	0	0	0	0	0	0	0	PDS5A	PDS5 cohesin associated factor A	protein-coding	1	0	0	0	1	1	0	1	1	1	5	0	0	1	0	1
23245	0	0	0	0	0	0	0	0	0	0	ASTN2	astrotactin 2	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
23246	0	0	0	0	0	0	0	0	1	0	BOP1	block of proliferation 1	protein-coding	1	0	0	0	0	1	1	1	1	1	4	0	1	1	0	1
23247	0	0	0	0	0	0	0	0	0	0	KIAA0556	KIAA0556	protein-coding	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1
23248	0	0	0	0	0	0	0	0	0	0	RPRD2	regulation of nuclear pre-mRNA domain containing 2	protein-coding	1	0	0	0	0	1	0	1	0	1	3	0	0	0	0	0
23250	0	0	0	0	0	0	0	0	0	0	ATP11A	ATPase phospholipid transporting 11A	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	1	0	1
23251	0	0	0	0	0	0	0	0	0	0	KIAA1024	KIAA1024	protein-coding	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
23252	0	0	0	0	0	0	0	0	0	1	OTUD3	OTU deubiquitinase 3	protein-coding	1	0	0	0	0	1	1	1	1	1	4	1	0	0	0	1
23253	0	0	0	0	0	0	0	0	0	0	ANKRD12	ankyrin repeat domain 12	protein-coding	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	1
23254	0	0	0	0	0	0	0	0	0	0	KAZN	kazrin, periplakin interacting protein	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
23255	0	0	0	0	1	0	0	0	1	1	MTCL1	microtubule crosslinking factor 1	protein-coding	0	0	0	0	0	0	1	1	1	1	3	2	1	1	0	1
23256	0	1	0	0	0	0	0	0	1	0	SCFD1	sec1 family domain containing 1	protein-coding	1	0	0	0	0	1	1	1	1	1	4	0	2	1	0	1
23258	0	0	0	0	0	0	0	0	0	0	DENND5A	DENN domain containing 5A	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	0	0	1
23259	0	0	0	0	0	0	0	1	1	0	DDHD2	DDHD domain containing 2	protein-coding	1	0	0	0	0	1	1	1	1	1	4	1	1	1	0	1
2326	1	0	0	0	1	0	1	0	0	1	FMO1	flavin containing monooxygenase 1	protein-coding	1	1	0	1	0	1	1	1	1	1	6	4	0	1	0	1
23261	0	0	0	0	0	0	0	0	0	0	CAMTA1	calmodulin binding transcription activator 1	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
23262	0	0	0	0	0	0	0	1	0	0	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2	protein-coding	1	0	0	0	0	1	1	1	1	1	4	1	0	0	0	1
23263	0	0	0	0	0	0	0	0	0	0	MCF2L	MCF.2 cell line derived transforming sequence like	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	1	0	1
23264	0	0	0	0	0	0	0	0	0	0	ZC3H7B	zinc finger CCCH-type containing 7B	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
23265	0	0	0	0	0	0	0	0	1	0	EXOC7	exocyst complex component 7	protein-coding	1	1	0	1	1	1	1	1	1	1	7	0	1	1	0	1
23266	0	0	0	0	0	0	0	0	0	0	ADGRL2	adhesion G protein-coupled receptor L2	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	0
23268	0	1	0	0	1	0	0	0	1	0	DNMBP	dynamin binding protein	protein-coding	0	0	0	1	1	1	1	1	1	1	5	1	2	1	0	1
23269	0	0	0	0	0	0	0	0	0	0	MGA	MGA, MAX dimerization protein	protein-coding	1	0	0	0	1	1	0	1	1	1	5	0	0	1	0	1
2327	0	0	0	0	0	0	0	0	0	0	FMO2	flavin containing monooxygenase 2	protein-coding	1	1	0	1	0	0	0	1	1	1	6	0	0	1	0	1
23270	0	1	0	0	0	0	0	1	0	1	TSPYL4	TSPY like 4	protein-coding	0	0	0	0	0	0	1	1	1	1	3	2	1	1	0	0
23271	0	0	0	0	0	0	1	0	0	0	CAMSAP2	calmodulin regulated spectrin associated protein family member 2	protein-coding	0	0	0	0	1	0	1	1	1	1	4	1	0	1	0	1
23272	0	0	0	0	0	0	0	1	0	0	FAM208A	family with sequence similarity 208 member A	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	0	0	1
23274	0	0	0	0	0	0	0	0	0	1	CLEC16A	C-type lectin domain containing 16A	protein-coding	0	0	0	0	0	0	1	1	0	1	2	1	0	1	0	1
23275	0	0	0	0	0	0	0	0	0	0	POFUT2	protein O-fucosyltransferase 2	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
23276	0	0	0	0	0	0	0	0	0	0	KLHL18	kelch like family member 18	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	0	0	0
23277	0	0	0	0	0	0	0	0	0	0	CLUH	clustered mitochondria homolog	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
23279	0	0	0	0	0	0	0	0	0	0	NUP160	nucleoporin 160	protein-coding	1	0	0	0	0	1	0	1	1	1	4	0	0	1	0	1
2328	1	0	0	0	1	1	0	0	1	1	FMO3	flavin containing monooxygenase 3	protein-coding	1	1	0	1	0	1	1	1	1	1	6	3	2	1	0	1
23281	0	0	0	0	0	0	0	0	0	0	MTUS2	microtubule associated scaffold protein 2	protein-coding	0	0	0	0	1	0	0	0	1	1	3	0	0	1	0	1
23283	0	0	0	0	0	0	0	0	0	0	CSTF2T	cleavage stimulation factor subunit 2 tau variant	protein-coding	1	0	0	0	1	1	0	1	1	1	5	0	0	1	0	1
23284	0	0	0	0	0	0	0	0	0	0	ADGRL3	adhesion G protein-coupled receptor L3	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
23285	0	0	0	0	0	0	0	0	0	0	KIAA1107	KIAA1107	protein-coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23286	0	0	0	0	1	0	0	0	0	0	WWC1	WW and C2 domain containing 1	protein-coding	1	0	0	1	1	1	1	1	1	1	6	1	0	1	0	1
23287	1	1	0	0	0	0	0	0	1	1	AGTPBP1	ATP/GTP binding protein 1	protein-coding	1	0	0	0	0	1	1	1	1	1	4	2	2	1	0	1
23288	0	0	0	0	0	0	0	0	0	0	IQCE	IQ motif containing E	protein-coding	1	0	0	0	0	1	0	0	1	1	3	0	0	0	0	1
2329	1	0	0	0	1	0	0	0	0	1	FMO4	flavin containing monooxygenase 4	protein-coding	0	1	0	1	0	0	1	1	1	1	5	3	0	1	0	1
23291	0	0	0	0	0	0	1	0	0	0	FBXW11	F-box and WD repeat domain containing 11	protein-coding	1	1	0	1	1	1	1	1	1	1	7	1	0	1	0	1
23293	0	0	0	0	0	0	0	0	0	0	SMG6	SMG6, nonsense mediated mRNA decay factor	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	1	0	1
23294	0	0	0	0	0	0	0	0	0	0	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A	protein-coding	0	0	0	0	1	1	0	1	1	1	4	0	0	1	0	1
23295	0	0	0	0	0	0	0	0	0	0	MGRN1	mahogunin ring finger 1	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
23299	0	0	0	0	0	0	0	0	0	0	BICD2	BICD cargo adaptor 2	protein-coding	1	0	0	0	1	1	0	1	1	1	5	0	0	1	0	1
2330	1	1	0	0	1	0	0	0	0	0	FMO5	flavin containing monooxygenase 5	protein-coding	0	1	0	1	0	0	1	1	1	1	5	2	1	1	0	1
23300	0	0	0	0	0	0	0	0	0	0	ATMIN	ATM interactor	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
23301	0	0	0	0	0	0	0	0	0	0	EHBP1	EH domain binding protein 1	protein-coding	0	0	0	0	1	0	0	1	0	1	3	0	0	1	0	1
23302	0	0	0	0	0	0	0	0	0	1	WSCD1	WSC domain containing 1	protein-coding	0	0	0	0	0	0	1	0	1	1	2	1	0	1	0	0
23303	0	0	0	0	0	1	0	0	0	0	KIF13B	kinesin family member 13B	protein-coding	1	0	0	1	1	1	1	1	1	1	6	0	1	1	0	1
23304	0	0	0	0	0	0	0	0	0	0	UBR2	ubiquitin protein ligase E3 component n-recognin 2	protein-coding	1	0	0	1	1	1	0	1	1	1	6	0	0	0	0	1
23305	0	0	0	0	0	0	0	0	0	1	ACSL6	acyl-CoA synthetase long chain family member 6	protein-coding	1	1	0	1	0	1	1	1	1	1	6	1	0	1	0	1
23306	0	1	0	0	0	0	0	0	1	0	NEMP1	nuclear envelope integral membrane protein 1	protein-coding	0	0	0	0	0	0	1	0	0	1	1	0	2	0	1	0
23307	0	0	0	0	0	1	0	0	0	0	FKBP15	FK506 binding protein 15	protein-coding	0	0	0	0	0	0	1	1	1	1	3	0	1	1	0	1
23309	0	0	0	0	0	0	0	0	0	0	SIN3B	SIN3 transcription regulator family member B	protein-coding	1	0	1	1	1	1	0	1	1	1	7	0	0	1	0	1
2331	0	0	0	0	0	0	0	0	0	0	FMOD	fibromodulin	protein-coding	1	0	0	1	0	1	0	1	0	1	4	0	0	1	0	1
23310	0	1	0	0	1	0	0	0	0	1	NCAPD3	non-SMC condensin II complex subunit D3	protein-coding	1	0	0	0	1	1	1	1	1	1	5	2	1	1	0	1
23312	1	0	0	0	0	0	1	0	0	1	DMXL2	Dmx like 2	protein-coding	0	0	0	0	0	0	1	1	1	1	3	3	0	1	0	1
23313	0	0	0	0	0	1	0	0	0	1	KIAA0930	KIAA0930	protein-coding	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0
23314	0	0	0	0	1	0	1	0	0	1	SATB2	SATB homeobox 2	protein-coding	1	0	0	0	1	1	1	1	1	1	5	3	0	1	0	1
23315	0	0	0	0	0	0	0	0	0	0	SLC9A8	solute carrier family 9 member A8	protein-coding	1	0	0	1	0	1	0	1	1	1	5	0	0	1	0	1
23316	1	0	0	0	1	0	0	1	1	0	CUX2	cut like homeobox 2	protein-coding	0	0	0	0	1	0	1	1	1	1	4	3	1	1	0	1
23317	0	1	0	0	0	0	0	0	1	0	DNAJC13	DnaJ heat shock protein family (Hsp40) member C13	protein-coding	1	0	0	0	0	0	1	1	1	1	4	0	2	1	0	1
23318	0	0	0	0	0	0	0	0	0	0	TUT4	terminal uridylyl transferase 4	protein-coding	1	0	0	0	0	0	0	1	1	1	4	0	0	1	0	1
2332	0	0	0	0	0	0	0	1	0	0	FMR1	fragile X mental retardation 1	protein-coding	0	0	0	0	1	0	1	1	1	1	4	1	0	1	0	1
23321	0	1	0	0	0	0	0	0	0	0	TRIM2	tripartite motif containing 2	protein-coding	1	0	0	0	0	1	1	1	1	1	4	0	1	1	0	1
23322	0	0	0	0	0	0	0	0	0	0	RPGRIP1L	RPGRIP1 like	protein-coding	1	0	0	0	1	1	0	1	1	1	5	0	0	1	0	1
23324	0	0	0	0	0	0	0	0	1	1	MAN2B2	mannosidase alpha class 2B member 2	protein-coding	1	1	0	1	0	1	1	1	1	1	6	1	1	0	0	1
23325	1	1	0	0	0	0	0	0	0	0	WASHC4	WASH complex subunit 4	protein-coding	0	0	0	0	0	0	1	1	0	1	2	1	1	1	0	1
23326	0	0	0	0	0	0	0	1	0	0	USP22	ubiquitin specific peptidase 22	protein-coding	1	0	0	0	1	1	1	1	1	1	5	1	0	1	0	1
23327	0	0	0	0	0	0	0	0	0	0	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase	protein-coding	1	1	0	1	1	1	0	1	1	1	7	0	0	1	0	1
23328	0	0	0	0	0	0	0	0	0	0	SASH1	SAM and SH3 domain containing 1	protein-coding	0	0	0	0	1	0	0	1	1	1	4	0	0	1	0	1
23329	0	0	0	0	0	0	0	0	0	0	TBC1D30	TBC1 domain family member 30	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0
23331	0	0	0	0	0	0	0	0	0	0	TTC28	tetratricopeptide repeat domain 28	protein-coding	0	0	0	0	0	0	0	1	1	1	3	0	0	1	0	1
23332	0	0	0	0	0	0	0	1	0	0	CLASP1	cytoplasmic linker associated protein 1	protein-coding	1	0	0	1	1	1	1	1	1	1	6	1	0	1	0	1
23333	0	0	0	0	0	0	0	1	0	0	DPY19L1	dpy-19 like C-mannosyltransferase 1	protein-coding	0	0	0	0	0	0	1	1	1	1	3	1	0	0	0	0
23334	0	0	0	0	0	0	0	0	0	0	SZT2	SZT2, KICSTOR complex subunit	protein-coding	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1
23335	0	0	0	0	0	0	0	1	1	0	WDR7	WD repeat domain 7	protein-coding	0	0	0	0	0	0	1	1	0	1	2	1	1	0	0	1
23336	1	1	0	0	1	0	1	0	1	1	SYNM	synemin	protein-coding	0	0	0	0	0	0	1	1	1	1	3	4	2	1	0	1
